item_id,similar_item_id,cosine_similarity
1306,1336,0.9156835320226918
1306,1343,0.9201504602536739
1306,1369,0.9269407426966861
1306,1394,0.9455170972388133
1306,1397,0.9146193292866283
1306,1401,0.9043292278680084
1306,1405,0.9221452071834393
1306,1419,0.9328668666232659
1306,1424,0.9159620129373951
1306,1432,0.9133058374048101
1306,1471,0.904825136652018
1306,1477,0.9187088918166981
1306,1485,0.9379416537246292
1306,1489,0.9207767163470252
1306,1512,0.9052741999292645
1306,1522,0.928744248227432
1306,1525,0.9294805379686633
1306,1526,0.9202478990430313
1306,1527,0.9087508925285623
1306,1546,0.9263593549677981
1306,1558,0.9161795885991287
1306,1573,0.9391618705344196
1306,1585,0.9200027929768165
1306,1611,0.9526478859211686
1306,1612,0.938325543244072
1306,1634,0.9354330062776512
1306,1646,0.9287330089124934
1306,1649,0.9002925012325643
1306,1656,0.9529061878828958
1306,1658,0.9028728774296807
1322,1372,0.915590277540135
1322,1478,0.9321706873036747
1322,1503,0.9607938501696939
1322,1511,0.9458977556660085
1324,1586,0.9040815952348655
1327,1672,0.9320537070779732
1333,1438,0.9185304747012543
1333,1663,0.9246236440356325
1336,1343,0.9154339508864758
1336,1394,0.939131519901451
1336,1397,0.9352132411411194
1336,1401,0.9027475009847328
1336,1405,0.9272474902757885
1336,1419,0.9443377367315692
1336,1424,0.9177569471809872
1336,1471,0.9208569728289591
1336,1477,0.903463506186766
1336,1489,0.9544961571015187
1336,1512,0.9047665067422145
1336,1522,0.9496465367845216
1336,1525,0.9089987640691944
1336,1526,0.917770947551704
1336,1546,0.9279935050850919
1336,1558,0.9388475466287035
1336,1573,0.9568178236615655
1336,1585,0.9182394210452589
1336,1611,0.9341674438676032
1336,1612,0.9625060479435507
1336,1634,0.9394534871208763
1336,1646,0.9057354676778221
1336,1656,0.9305925359858351
1336,1658,0.9625586180718094
1340,1487,0.9025779603400255
1343,1369,0.9311728150425436
1343,1394,0.9334663772996525
1343,1397,0.9532687805384642
1343,1401,0.9075651624626084
1343,1405,0.941065753233508
1343,1419,0.9623710061175166
1343,1424,0.912421278431915
1343,1432,0.9280632045038284
1343,1471,0.9294271311810488
1343,1477,0.915784011332867
1343,1485,0.9082496144827776
1343,1489,0.9361408200818143
1343,1512,0.9455831056381413
1343,1522,0.9567367942011146
1343,1525,0.9298380645407587
1343,1526,0.9363478340432337
1343,1527,0.9346513043116572
1343,1558,0.9464249500680126
1343,1573,0.9578819142090543
1343,1585,0.94464050221305
1343,1611,0.9258268714164604
1343,1612,0.9492945222952524
1343,1634,0.941602662456182
1343,1646,0.9094429065447284
1343,1649,0.9173607028720809
1343,1656,0.9208974155824657
1343,1658,0.9095085236646617
1352,1362,0.9042758805364851
1353,1622,0.902599876372439
1362,1566,0.9053179158622157
1362,1572,0.9058434649268716
1362,1605,0.9165440707666872
1362,1682,0.9002956819913411
1369,1394,0.912662368990414
1369,1397,0.9233502421881787
1369,1405,0.9233919577285481
1369,1419,0.9479296886328553
1369,1424,0.9273436589639908
1369,1432,0.9007196524479343
1369,1471,0.9051385892406164
1369,1477,0.9349366359636447
1369,1485,0.9023980189934748
1369,1489,0.9327908958101744
1369,1522,0.9204584194670457
1369,1525,0.9049393660121077
1369,1526,0.9337735125036114
1369,1527,0.9007912965140882
1369,1546,0.9190093806505596
1369,1558,0.9197008131398913
1369,1573,0.9228999851859393
1369,1585,0.9183351164580081
1369,1611,0.9254857055185798
1369,1612,0.9236821274331952
1369,1634,0.9395158177176812
1369,1646,0.9231942296991538
1369,1649,0.9199629753293149
1369,1656,0.9238260743001491
1369,1658,0.90907433544732
1372,1478,0.9333585170293665
1372,1511,0.9125199438675093
1372,1607,0.9003355703905839
1372,1669,0.9001921014709561
1375,1519,0.9031221146325553
1375,1551,0.9154371477086719
1394,1397,0.9431171274979864
1394,1401,0.9608210437158472
1394,1405,0.9392307214054049
1394,1419,0.9524105285909993
1394,1424,0.9229197349231779
1394,1432,0.9379903385655626
1394,1471,0.9234409863008569
1394,1477,0.9226872876209037
1394,1485,0.9336223292552092
1394,1489,0.9472797046584758
1394,1512,0.9313709123830668
1394,1522,0.9449273030647524
1394,1525,0.9455461424333143
1394,1526,0.9347546253075032
1394,1527,0.9083914603001094
1394,1546,0.9140280834603324
1394,1558,0.9355430332670327
1394,1573,0.9663228178902405
1394,1585,0.9296095414081385
1394,1611,0.9610796830682223
1394,1612,0.9613204356898478
1394,1634,0.9416094467347901
1394,1646,0.9422601952030125
1394,1649,0.9071653210281914
1394,1656,0.9500473501965386
1394,1658,0.9451627886601917
1397,1401,0.9358429037386952
1397,1405,0.9551832720377684
1397,1419,0.9584124853836675
1397,1424,0.9472875858472972
1397,1432,0.9571740238048194
1397,1471,0.9242183978360825
1397,1477,0.931460735023707
1397,1485,0.921459417700194
1397,1489,0.9487316816152813
1397,1512,0.9444822760468387
1397,1522,0.9761220476933014
1397,1525,0.952556641130703
1397,1526,0.9361195890894396
1397,1527,0.9115130482036652
1397,1546,0.9224504526049775
1397,1558,0.9505415317488723
1397,1573,0.971939413736825
1397,1585,0.9193781926230866
1397,1611,0.9412551796608989
1397,1612,0.9474176114167088
1397,1634,0.9576683842297614
1397,1646,0.9386781829343275
1397,1649,0.9358762621057306
1397,1656,0.9402719617810373
1397,1658,0.9339438019583406
1401,1405,0.9229325440872971
1401,1419,0.927561735250354
1401,1424,0.9152857154861607
1401,1432,0.9229210986962665
1401,1477,0.9145229990477921
1401,1489,0.9193602200480949
1401,1512,0.9168850856274325
1401,1522,0.9281477577983686
1401,1525,0.9306609529715035
1401,1558,0.9001654038160549
1401,1573,0.9373764071340218
1401,1611,0.9289853212250675
1401,1612,0.9250885384157789
1401,1634,0.9260111255469481
1401,1646,0.9200618405569737
1401,1656,0.9223977293332427
1401,1658,0.9152005755990376
1405,1419,0.9656181124717501
1405,1424,0.9497187486863756
1405,1432,0.9358435108052268
1405,1471,0.9271070418494867
1405,1477,0.932528208560464
1405,1485,0.9187255515771784
1405,1489,0.9567002348810622
1405,1512,0.9469332464854435
1405,1522,0.9660881916887178
1405,1525,0.9476709160677427
1405,1526,0.954247176147529
1405,1527,0.9279565300387329
1405,1546,0.9232262588991049
1405,1558,0.9369191816355495
1405,1573,0.9770849030115655
1405,1585,0.9471829699699609
1405,1611,0.9446936891633914
1405,1612,0.9495678886682909
1405,1634,0.9610864561938938
1405,1646,0.9389846152196704
1405,1649,0.9354080058531042
1405,1656,0.9630262352554931
1405,1658,0.930309242489486
1416,1464,0.913879740251603
1419,1424,0.9336043897574119
1419,1432,0.9354951327599244
1419,1471,0.9402585569039974
1419,1477,0.9407816579949652
1419,1485,0.9429461879300222
1419,1489,0.9610522820345963
1419,1512,0.962183212953413
1419,1522,0.9635144094114441
1419,1525,0.9495858266203447
1419,1526,0.961877096740651
1419,1527,0.938202969922439
1419,1546,0.9157435329697519
1419,1558,0.9536396059217864
1419,1573,0.9695365473155028
1419,1585,0.9570522566831632
1419,1611,0.9588733360546433
1419,1612,0.9740031388276822
1419,1634,0.9609527187249854
1419,1646,0.9403744375199541
1419,1649,0.9294844795038293
1419,1656,0.9477146583958409
1419,1658,0.9338731152397457
1421,1425,0.9593123656118887
1421,1438,0.9322212602728462
1421,1460,0.9613682917915342
1421,1530,0.9509191619573755
1421,1626,0.9606466997586457
1421,1653,0.9490779031810864
1421,1663,0.9665545465897646
1421,1665,0.9394019994297655
1421,1666,0.9699812648335869
1424,1432,0.9089586209663439
1424,1471,0.9447536170926244
1424,1477,0.9525708412605902
1424,1485,0.9229819386405907
1424,1489,0.9608350261641273
1424,1512,0.9333305248461052
1424,1522,0.9498565762440326
1424,1525,0.9338796051297761
1424,1526,0.9126785465561403
1424,1546,0.9326869426701961
1424,1558,0.9240937012796978
1424,1573,0.9612962675613917
1424,1611,0.926392878037692
1424,1612,0.9284569355168336
1424,1634,0.9479374834872929
1424,1646,0.9563386758313495
1424,1649,0.9115967856512243
1424,1656,0.9574699706586377
1424,1658,0.9329814635048653
1425,1438,0.9532770266572557
1425,1460,0.9780639432351957
1425,1530,0.9702306382586671
1425,1626,0.9726462509969129
1425,1653,0.9594911344809003
1425,1663,0.9732404367109959
1425,1665,0.9525591346926577
1425,1666,0.9732251183171774
1432,1471,0.9077318620297066
1432,1477,0.9224172294429744
1432,1485,0.9366852808922065
1432,1489,0.9249051574726548
1432,1512,0.9365100496598902
1432,1522,0.9585873001952616
1432,1525,0.9578550973153742
1432,1526,0.9292029819065605
1432,1546,0.9110755284616103
1432,1558,0.9250846871701884
1432,1573,0.9552259613342833
1432,1611,0.936797780987946
1432,1612,0.9360699525212083
1432,1634,0.9479448658238561
1432,1646,0.9275300692526556
1432,1649,0.9326253031667064
1432,1656,0.9449645052862556
1432,1658,0.9110416328893505
1438,1460,0.9471971242962358
1438,1530,0.9456589540268788
1438,1626,0.9393064720876144
1438,1653,0.9281688865295408
1438,1663,0.9523524285795776
1438,1665,0.9305340568236012
1438,1666,0.9407482841190701
1451,1657,0.9006886155996806
1460,1530,0.9673313539010487
1460,1573,0.9015994650731728
1460,1585,0.9128050622934151
1460,1626,0.9756488221395504
1460,1653,0.9708569331817678
1460,1663,0.9761590335312123
1460,1665,0.9593736437046319
1460,1666,0.9830389453727839
1463,1464,0.9262315138127666
1471,1477,0.9394176991386947
1471,1485,0.9480752565862887
1471,1489,0.9713648001595037
1471,1512,0.9532158272176171
1471,1522,0.9227905059576329
1471,1525,0.936572688657668
1471,1526,0.9317887234934927
1471,1546,0.9085046366746217
1471,1558,0.9262601990175156
1471,1573,0.9540278645469101
1471,1585,0.9035497467719598
1471,1611,0.9260672902608006
1471,1612,0.9266797682890722
1471,1634,0.9421519665458643
1471,1646,0.9107336642616256
1471,1649,0.9200873587712427
1471,1656,0.9207412875164804
1471,1658,0.9242465301030173
1477,1485,0.9278962002641298
1477,1489,0.9513226582855084
1477,1512,0.953176020483878
1477,1522,0.9361138853499602
1477,1525,0.9315808572817891
1477,1526,0.9083454118200993
1477,1546,0.9383552671181201
1477,1558,0.9071100307351423
1477,1573,0.9417203683193198
1477,1611,0.9286756459939985
1477,1612,0.9474439450649411
1477,1634,0.9393188637256226
1477,1646,0.9314620840464075
1477,1649,0.9027987755901519
1477,1656,0.938071512948421
1478,1511,0.9126595893347274
1478,1516,0.9006968659495806
1478,1553,0.9234758908119447
1478,1605,0.9088935177504904
1478,1607,0.9140873664532077
1478,1621,0.9226724012981848
1478,1631,0.9058765713442684
1478,1639,0.9216715962646626
1478,1669,0.904817299820145
1478,1682,0.9189736765436584
1485,1489,0.9468375270551995
1485,1512,0.948787591976186
1485,1522,0.9298105187190834
1485,1525,0.9627744387901962
1485,1526,0.9214867835906211
1485,1527,0.9021850334201522
1485,1546,0.9041853849614814
1485,1558,0.931078415828168
1485,1573,0.9384499981882309
1485,1585,0.9046883762849177
1485,1611,0.959940252637247
1485,1612,0.9399915027919316
1485,1634,0.9378343769350121
1485,1646,0.933999386870253
1485,1649,0.9047616214151719
1485,1656,0.9414067152349743
1489,1512,0.9580528491275905
1489,1522,0.9507947645484703
1489,1525,0.9453598198503376
1489,1526,0.9371870287518811
1489,1527,0.9108203486066796
1489,1546,0.9282542797309573
1489,1558,0.9345454408042895
1489,1573,0.9737746934099372
1489,1585,0.9267383550463991
1489,1611,0.944233730360076
1489,1612,0.9593640972320504
1489,1634,0.9545579047285597
1489,1646,0.9365004706760336
1489,1649,0.9113358224066027
1489,1656,0.9476584039163081
1489,1658,0.9557200334578209
1503,1511,0.9360930541088501
1504,1583,0.9463377645394205
1512,1522,0.9511049343256287
1512,1525,0.9585987438914656
1512,1526,0.911234994022342
1512,1558,0.9278821734160342
1512,1573,0.9621968852053255
1512,1585,0.9129382025785576
1512,1611,0.9303957124433465
1512,1612,0.9454902889730442
1512,1634,0.9418269863419009
1512,1646,0.9069786533039018
1512,1656,0.9322755522738762
1512,1658,0.9001551884069366
1516,1592,0.9158812696593701
1516,1605,0.910364218664732
1516,1621,0.9063992293238867
1516,1639,0.9037146593404676
1516,1679,0.9085932166531758
1521,1682,0.9177604381889112
1522,1525,0.95468083244883
1522,1526,0.9404867041868334
1522,1527,0.9188398062604879
1522,1546,0.9243702238741576
1522,1558,0.9632071632688731
1522,1573,0.9738529113743156
1522,1585,0.9298012552476953
1522,1611,0.9492169537384118
1522,1612,0.9699979529606123
1522,1634,0.9655211055233911
1522,1646,0.9420162869536906
1522,1649,0.9322947812642998
1522,1656,0.9630974034109275
1522,1658,0.9282105340626203
1525,1526,0.9216002087123695
1525,1527,0.9114023371659208
1525,1546,0.9250574021645991
1525,1558,0.9443250874465585
1525,1573,0.9537461358039158
1525,1585,0.9106413962452773
1525,1611,0.9547322250616548
1525,1612,0.9424459927175663
1525,1634,0.9615818152512002
1525,1646,0.920865817635984
1525,1649,0.9199770474429652
1525,1656,0.9516558707169412
1526,1527,0.9263760067346741
1526,1546,0.9071949525715307
1526,1558,0.923312132458782
1526,1573,0.9513596419049882
1526,1585,0.9228143235559773
1526,1611,0.9427757873152663
1526,1612,0.9405493568885023
1526,1634,0.9578003000986848
1526,1646,0.9218552847652285
1526,1649,0.9574625844382931
1526,1656,0.9441312194556593
1526,1658,0.918126579338099
1527,1573,0.9257881104162072
1527,1585,0.9505781989870103
1527,1611,0.9379618309425594
1527,1612,0.9320961302968505
1527,1634,0.9255171274278265
1527,1646,0.9105918803972569
1527,1656,0.9263085309511645
1530,1626,0.9760309089285507
1530,1653,0.9684850679857097
1530,1663,0.9715729092680502
1530,1665,0.9404894116402962
1530,1666,0.9681649910102492
1546,1558,0.92555339068321
1546,1573,0.9299447260421054
1546,1611,0.9319822622611769
1546,1612,0.9172499934668936
1546,1634,0.9713809347357307
1546,1646,0.9114091016289422
1546,1656,0.9351918372639569
1546,1658,0.9157024362278577
1553,1639,0.9182719707658683
1553,1669,0.9093211661578553
1555,1627,0.9174293171157537
1558,1573,0.9490073344885205
1558,1585,0.9277964169078635
1558,1611,0.9488298375936792
1558,1612,0.9499432507825085
1558,1634,0.9578416546397392
1558,1646,0.9099708650228011
1558,1649,0.9205466070001155
1558,1656,0.9249582754204225
1558,1658,0.919900608336579
1566,1631,0.916375127562079
1566,1682,0.9306685291619011
1568,1588,0.9025187488110843
1572,1682,0.9002064676493917
1573,1585,0.9443776645935555
1573,1611,0.9543033751296621
1573,1612,0.9663242543007954
1573,1634,0.9656643336128634
1573,1646,0.9497234559127115
1573,1649,0.9305027023243997
1573,1656,0.9687604176022361
1573,1658,0.9656721027676785
1585,1611,0.9312190803131991
1585,1612,0.9346446892265815
1585,1634,0.9295870890280137
1585,1646,0.9331458896312528
1585,1656,0.9130261904959104
1585,1658,0.9097658598969336
1592,1621,0.9127761290040255
1605,1607,0.9167222386709971
1605,1639,0.9217497335639295
1607,1621,0.9103758580805712
1607,1631,0.9041654382407456
1607,1639,0.9029426224508943
1607,1679,0.9276974470761652
1607,1682,0.9039273806387494
1611,1612,0.9653805407761451
1611,1634,0.9580632214408096
1611,1646,0.9360912283569861
1611,1649,0.9192743595400465
1611,1656,0.9653617315520102
1611,1658,0.9186432761731309
1612,1634,0.9497724529304066
1612,1646,0.9381379241826324
1612,1649,0.9048295690084552
1612,1656,0.9615991030505416
1612,1658,0.9307889834477038
1613,1635,0.9390881008287131
1618,1662,0.9000085569775808
1621,1631,0.9040982386990895
1621,1637,0.9095297159605464
1621,1639,0.9020086843555292
1621,1667,0.918906630968369
1621,1669,0.9072032635261787
1621,1680,0.9089298542440293
1621,1682,0.9159774864542564
1626,1653,0.9723134609104853
1626,1663,0.976896034748551
1626,1665,0.9533886313627271
1626,1666,0.97501228549854
1631,1637,0.908735578165124
1631,1639,0.9087539066823916
1631,1680,0.9049795079905414
1631,1682,0.9233826040047461
1634,1646,0.9331356046649064
1634,1649,0.9272414118955672
1634,1656,0.9616509840557352
1634,1658,0.9277128933088714
1635,1662,0.9111700393835681
1635,1670,0.9179972124356465
1639,1682,0.9075742752984292
1646,1649,0.9056033604533643
1646,1656,0.9445377998079648
1646,1658,0.9208399978561568
1649,1656,0.9171329459736033
1653,1663,0.9674945747980178
1653,1665,0.9725431250612018
1653,1666,0.9796212003544805
1656,1658,0.9257431072783981
1663,1665,0.9508111040815302
1663,1666,0.9796177937146733
1665,1666,0.9669627660126499
1667,1680,0.9226835675472659
1675,1682,0.917462991203033
